id,url,text,createdAt,retweetCount,replyCount,likeCount,quoteCount,viewCount,isReply
2.05E+18,https://x.com/Sullyellow/status/2052999810945618344,"Kebijakan Nadiem byk yg ngaco? Iya
Kebijakan Nadiem bikin guru menderita saat pendemi? Iya bgt

Nadiem &amp; Ibam korupsi, bersekongkol buat ngambil untung memperkaya diri dari chromebook? YA BELUM TENTU

Nadiem dan Ibam sngaja bikin AN buat mengaburkan korupnya? YA BELUM TENTU JUGA",Sat May 09 06:31:12 +0000 2026,https://pbs.twimg.com/profile_images/2037140136404963328/d6hX_TTg_normal.jpg,0,1,0,0,45
2.05E+18,https://x.com/elputu__bulan/status/2052992116905886121,"Kasus Chromebook yang menyeret nama Nadiem Makarim makin terlihat janggal jika melihat awal proyeknya.
 Pengadaan ini terkesan dipaksakan sejak awal, seolah semua daerah dianggap siap memakai Chromebook, padahal banyak sekolah di pelosok bahkan masih kesulitan akses internet dan listrik memadai. 
Yang lebih mengundang tanda tanya, 
nilai pengadaannya dinilai terlalu tinggi dan tidak sebanding dengan kondisi nyata di lapangan.",Sat May 09 06:00:38 +0000 2026,https://pbs.twimg.com/profile_images/2034093273032331264/duRkLcdn_normal.jpg,9,5,15,1,2050
2.05E+18,https://x.com/subnet_nol/status/2052990038812786776,"Kalau buat Nadiem iya dia bisa maen plausible deniability (pura2 ga tau) itu pengadaan chromebook perintah Nadiem or Inisiatif Jurist Tan. 

Lah Ibam bentukannya udah berupa hasil kajian. Tinggal diperiksa hasil kajiannya itu sama saksi ahli objektif apa beneran ngarahin. Udah ga ngurus Jurist Tan lagi. 

Udahlah bro lu kalau benci kebijakan Nadiem dan bela guru sok aja sy dukung. Tapi kl khusus Ibam ini lu di barisan yang salah. Tom Lembong, Mahfud MD, Ferry Irwandy, etc ada di barisan Ibam.",Sat May 09 05:52:22 +0000 2026,https://pbs.twimg.com/profile_images/2033737539463614467/d0_-ov4t_normal.jpg,0,1,0,0,156
2.05E+18,https://x.com/programmerpacil/status/2052980976989700164,"@kirimpingkirin @zanatul_91 stance lu adalah ""tidak berpihak ibam"" dan ""jurist tan ditangkap"". thus, meyakini bahwa ada kasus korupsi di chromebook yg pdhl udh dibantah sama
ex-Ketua BPK periode Nadiem, ex-Ketua LKPP periode Nadiem, ex-Ketua Tim Pemhuat UU Tipikornya sendiri, vendor2, Google, Bukalapak, dll",Sat May 09 05:16:22 +0000 2026,https://pbs.twimg.com/profile_images/1962701792799858688/LfUeqgTU_normal.jpg,0,1,0,0,273
2.05E+18,https://x.com/VeritasFacti/status/2052976624447127988,"Walaupun msh malu2, pendukungnya Nadiem udah mulai menerima bahwa doi inkompetenð

Pdhal narasi sblmnya chromebook itu bagus dan menghemat anggaran dll. Sblm itu lg narasinya adlNadiem gak milih chromebook. 

Beda2 nih narasinya ð",Sat May 09 04:59:04 +0000 2026,https://pbs.twimg.com/profile_images/2016314435401613313/jQPwjW3r_normal.jpg,18,6,99,0,5393
2.05E+18,https://x.com/magneticmoonic/status/2052974319769440507,"@vittolewerissa @ardisatriawan Masing2 kasus yg anda sebut itu beda2 loh. Kasus Ibam dan Nadiem aja beda dgn Tom Lembong, nyatanya emg timnya Nadiem minta fee dari pembelian chromebook, hingga akhirnya ada yg buron sampai saat ini.",Sat May 09 04:49:54 +0000 2026,https://pbs.twimg.com/profile_images/1765369587040964608/tV2F3cVe_normal.jpg,2,1,10,0,732
2.05E+18,https://x.com/frans070707/status/2052974319538725277,"@m22yrqb @nurwahyuwijaya Tim audit BPKP:
melakukan Sampling 6 dari 16 vendor untuk membuat harga laptop versi BPKP 
yg jadi acuan dalam menghitung kerugian negara
&amp;
mengabaikan survey tim teknis harga pasar 2020 (40 toko)

mengabaikan data
di era sebelum Nadiem, Chromebook di beli dgn harga 5jt/ https://t.co/EUWI1zImZV",Sat May 09 04:49:54 +0000 2026,https://pbs.twimg.com/profile_images/1862456090715107328/oS9HUVgO_normal.jpg,0,0,0,0,52
2.05E+18,https://x.com/dep4twit/status/2052957270049501313,"@iamerickdamon @F2aldi @ardisatriawan @myassirullah As a konsultan untuk pengadaan chromebook, legalnya pegawai ""yayasan"", entah yayasan apa. Sebagai vendor dibawah telkom untuk posisi di govtech. As a nadiem ""shadow team"". Posisinya memang abu2 buat dikriminalisasi.  Susah",Sat May 09 03:42:09 +0000 2026,https://pbs.twimg.com/profile_images/1678757555181617155/R-64Vqu3_normal.jpg,0,2,0,0,351
2.05E+18,https://x.com/programmerpacil/status/2052946516944515327,"@elisa_jkt 3. ex-Ketua Tim Pembuat UU Tipikor
4. ex-Menko Polhukam-nya Nadiem
5. Google &amp; Gojek
6. Founder Bukalapak
7. Vendor2 Chromebook
8. Tom Lembong &amp; Ira Puspadewi ASDP
9. dll: Rhenald Kasali (ekonom), Dino Patti Djalal (HI), Ahok (politik),..

SEMUA membantah Kejagung &amp; supporter2nya",Sat May 09 02:59:26 +0000 2026,https://pbs.twimg.com/profile_images/1962701792799858688/LfUeqgTU_normal.jpg,0,1,3,1,938
2.05E+18,https://x.com/ghozyulhaq/status/2052935543986769980,"btw ini fokus ke kasus tuduhan korupsi Chromebook ya

buat kebijakan digitalisasi Nadiem ya saya sepakat kalau itu ga well executed, aplikasi A-B-C dll harusnya sebagai support saja, utamanya tetap ke Guru dan siswa",Sat May 09 02:15:50 +0000 2026,https://pbs.twimg.com/profile_images/1962831258012266496/2uHe3aWH_normal.jpg,8,1,50,0,2457
2.05E+18,https://x.com/JulianArchieZ/status/2052933149664149684,Masalah ibam and nadiem ini sebenarnya simple jika saja jurist tan mau menyerahkan diri dan menjelaskan alasan memilih chromebook... selama jurist tan kabur yaaa mereka berdua akan mjd korban .....,Sat May 09 02:06:19 +0000 2026,https://pbs.twimg.com/profile_images/1968215407816486912/5vS9FaFg_normal.jpg,0,0,0,0,20
2.05E+18,https://x.com/pilili_kegul2/status/2052929730446598422,"@ardisatriawan Buatku pribadi sederhana. Kasus ini kriminalisasi kok. Nadiem dan Ibam emang dipaksa biar kena kasus korupsi padahal engga. 

Disisi lain, masalah chromebook dkk juga yang diprotes kenapa Chromebook itu sebenernya sama aja mau pake Chrome os or Microsoft.",Sat May 09 01:52:43 +0000 2026,https://pbs.twimg.com/profile_images/1522765817997266944/NBb_yyDz_normal.jpg,0,1,2,0,166
2.05E+18,https://x.com/kafiradikalis/status/2052922724729934127,"@subnet_nol @edebest @EnzMoeAly @zanatul_91 @jilulisme ...Lah, convo thread tentang kebusukan pengadaan chromebook.

Lu bela Nadiem dan Ibam.

Kalo mens rea Nadiem jelas, nah gw liatin mens rea Ibam juga jelas... (``,)",Sat May 09 01:24:53 +0000 2026,https://pbs.twimg.com/profile_images/1776425429236350976/gNNXofoz_normal.jpg,0,1,0,0,350
2.05E+18,https://x.com/haimanusiabumi/status/2052921351200206984,"1. Kebijakan digitalisasi Nadiem
2. Pengadaan dan Korupsi Chromebook kemendikbud
3. Solidaritas profesi ( guru atau techbros )

Masing2 ada areanya, dan saat dimasukan dalam 1 bahasan emang jadi seru sih.",Sat May 09 01:19:26 +0000 2026,https://pbs.twimg.com/profile_images/2000366269669998592/weTTQgqA_normal.jpg,0,0,0,0,28
2.05E+18,https://x.com/koganenohikari/status/2052919129288696007,"berarti simplifiednya Kasus Chromebook Nadiem ini dipelihara karena adanya kepentingan elit utk memecah becah opini publik dan membuat publik menjadi lupa masalah utama di Indonesia skrg ya MBG dan Program2 gak penting lainnya, gitu kah?",Sat May 09 01:10:36 +0000 2026,https://pbs.twimg.com/profile_images/1962731161064742913/NeGNP2wv_normal.jpg,1,3,2,0,256
2.05E+18,https://x.com/about_ftp/status/2052911305699516469,"Ibam dan nadiem dituduh korupsi itu ga semata karena ada aliran dana, tapi karena ada perbuatan melanggar hukum dengan pengarahan pengadaan ke chromebook

Sementara narasi ibam dan nadim tidak konsisten 

Ngaku tidak mengarahkan, tapi sekaligus merasa berjasa karena mengarahkan",Sat May 09 00:39:31 +0000 2026,https://pbs.twimg.com/profile_images/1958307444784021504/eu3XcmSg_normal.jpg,1,1,3,0,328
2.05E+18,https://x.com/MireinaRiviere/status/2052900296641421652,"""Jadi lu setuju dengan Nadiem dan pengadaan Chromebook?""

Jelas nggak.
Aing lebih suka institusi sekolah dibubarkan. https://t.co/4BrY6McZFd",Fri May 08 23:55:46 +0000 2026,https://pbs.twimg.com/profile_images/2020453067066617856/z-WQaETe_normal.jpg,0,1,1,0,139
2.05E+18,https://x.com/PSGINTING/status/2052898113229328499,"@damarbowo Nadiem gak napak tanah.
Tapi hubungannya sama kasus korupsi chromebook apa?
Utasnya dari kemarin gw perhatiin panjang lebar tapi gak ada hubungannya sama kasus dugaan korupsinya.",Fri May 08 23:47:05 +0000 2026,https://pbs.twimg.com/profile_images/1424032693893812228/S6YhIeIg_normal.jpg,0,1,2,0,863
2.05E+18,https://x.com/F2aldi/status/2052897574521372845,"Ini bukan hitam Dan putih.
Chromebook itu memang bermasalah. Ada korupsi disitu.

Ibam dikriminalisasi, kaga terima duit, konsultan etc. Bsa check Malaka Project.

Ini harus dipisahkan.
Marah ke Nadiem Dan skrng. Malah better hrus marah juga ke MBG

Rezim skrng. Duitnya bukan sejahterakan guru Dan dosen.",Fri May 08 23:44:57 +0000 2026,https://pbs.twimg.com/profile_images/1985647981824229376/IdH_Hu6w_normal.jpg,9,4,84,2,5127
2.05E+18,https://x.com/catanthr/status/2052892261319655489,"Sekali lagi, mengkritisi kinerja jaksa di kasus chromebook â  membela nadiem &amp; gerombolannya. Kalian gak keberatan dengan kualitas jaksa selama persidangan?

Kaget gue liat para aktivis pendidikan ini menjadikan pengadilan sebagai tempat balas dendam",Fri May 08 23:23:50 +0000 2026,https://pbs.twimg.com/profile_images/1629698590510841857/Rfg0yPEo_normal.jpg,3,0,7,0,547
2.05E+18,https://x.com/NurcahyadiNurc1/status/2052891489504760254,"@IdSentra @ghozyulhaq Chromebook bantuan era Nadiem untuk login harus konek internet dulu, buka google officenya juga harus ada internet dulu, gak ada internet ya gak bisa diapa-apain.",Fri May 08 23:20:46 +0000 2026,https://pbs.twimg.com/profile_images/1582234400108187648/daG0FjCM_normal.png,0,1,0,0,63
2.05E+18,https://x.com/hakam1/status/2052891319719309686,"Logika hakim/jaksa itu melihat chromebook sebagai vendor, bukan ekosistem program. Jadi kalau menyalahkan Nadiem ya harus menyalahkan yang mengendorse chromebook juga. Kalau Ibam dianggap gak salah ya harusnya jangan menjerat Nadiem juga, karena toh Chromebook ada kajian teknisnya bukan karena conflict of interest dengan google",Fri May 08 23:20:06 +0000 2026,https://pbs.twimg.com/profile_images/1771315909497622528/7vC6IA03_normal.jpg,0,0,1,0,397
2.05E+18,https://x.com/catanthr/status/2052887001670844453,"Ntah cemana lagi caranya menjelaskan ke orang2 ini mengkritisi kinerja jaksa di kasus chromebook â  membela koruptor atau nadiem dkk

Kasus laras faizati &amp; amsal sitepu belum cukup membuat kalian sadar ada yang salah dengan kejaksaan kita? Atau harus kena dulu baru bisa sadar?",Fri May 08 23:02:56 +0000 2026,https://pbs.twimg.com/profile_images/1629698590510841857/Rfg0yPEo_normal.jpg,0,1,1,0,113
2.05E+18,https://x.com/fahmifan_id/status/2052878003085156754,"@iqbal_farabi @rdmakbar Terlepas dari Chromebook, gw waktu itu apresiasi Nadiem mau raise isu ini masukin ke sisdiknas, dan proposalnya menarik buat diperjuangin pak Abdul Muti",Fri May 08 22:27:11 +0000 2026,https://pbs.twimg.com/profile_images/1583048057037651968/5i3chekb_normal.jpg,0,0,0,0,16
2.05E+18,https://x.com/vittolewerissa/status/2052817589169176959,"Kalo kebijakannya miss, memang salah Nadiem, tapi bukan berarti dia pelaku korupsi Chromebook-nya. Sama halnya kayak Ibam.

Jelas-jelas kejanggalannya kasus ini juga banyak, dan udh jelas mereka dijadiin tumbal sama âkelompokâ tersebut.

Pelaku koruptor tentu jangan dibela, sama halnya kayak gaada yg belain Gibran eFishery atau KoinWorks dkk, tapi klo lo sampe menjarain orang yg ternyata gak bersalah (apalagi sekaliber Nadiem), bumerangnya juga ke kita sendiri, i.e investor asing akan semakin hesitant masuk ke Indo.

Memenjarakan yang beneran terbukti dengan jelas korupsi: akan diapresiasi semua org (termasuk foreign investors). Memenjarakan yang ternyata tidak korupsi: makin mampus ekonomi kita.

Poin dia: banyak yang gak suka Nadiem karena kebijakan dia menyusahkan alias sakit hati. Tapi itu seharusnya bukan dijadikan landasan untuk memidanakan Nadiem.",Fri May 08 18:27:07 +0000 2026,https://pbs.twimg.com/profile_images/1965291326351835141/bBd0Gr_U_normal.jpg,13,7,37,2,5113
2.05E+18,https://x.com/parungkil/status/2052810254111711673,"@Anak__Ogi @prabowo @Gerindra Tim pengadaan dari Kejaksaan merekomendasikan Windows...dan Kementerian sebelumnya juga sudah menetapkan Windows sebagai OS nya laptop utk TIK, tapi Nadiem menetapkan lain iyaitu Chromebook.",Fri May 08 17:57:58 +0000 2026,https://pbs.twimg.com/profile_images/1787535536049332227/q3aKZww-_normal.jpg,0,0,0,0,113
2.05E+18,https://x.com/listyantidewi/status/2052806781823504426,"Saya paham maksudnya rekanÂ², bahwa fokus saja ke dugaan korupsi pengadaan chromebook ini, terlepas dari kualitas kebijakan digitalisasi era nadiem seperti apa. Tapi ya bisa kali disampaikan dengan lebih sensitive terhadap pihak yang banyak dirugikan (guru dan murid). Para stakeholders yang mempertanyakan dan mendiskusikan kebijakannya juga sah-sah aja, toh pengadaan itu juga bagian operasional dari adanya kebijakan digitalisai. Perbincangan ini semua dengan tujuan supaya tidak ada lagi kebijakan yang memungkinkan terjadinya kejahatan.",Fri May 08 17:44:10 +0000 2026,https://pbs.twimg.com/profile_images/2006964957704052736/0ZGZQrnn_normal.jpg,0,1,0,0,92
2.05E+18,https://x.com/massalahuddin/status/2052795919469613214,"@muhammad_husnil Dari semua menteri pendidikan sebelum Nadiem, cuma dia yang berani angkat P3K besar-besaran, permudah proses sertifikasi guru, saya sebagai guru merasakan itu. Kalau kacamata prioritas karena uangnya gak ada, MBG lebih ngawor sih daripada Chromebook.",Fri May 08 17:01:00 +0000 2026,https://pbs.twimg.com/profile_images/3511304930/5074b8634e839e428cce2117dffc288f_normal.jpeg,0,1,0,0,144
2.05E+18,https://x.com/massalahuddin/status/2052789411356819947,"@kafiradikalis @zanatul_91 Kalau mas @zanatul_91 dari awal Nadiem bikin Kurmer udah kontra, jd pendapatnya agak tdk berimbang. Klw saya sendiri merasakan manfaatnya banyak kebijakan Nadiem, sekolah saya gak dapat Chromebook. Nadiem ingin percepatan transformasi, ya secara online adalah keniscayaan",Fri May 08 16:35:09 +0000 2026,https://pbs.twimg.com/profile_images/3511304930/5074b8634e839e428cce2117dffc288f_normal.jpeg,0,0,1,0,221
2.05E+18,https://x.com/AvelinoGuido28/status/2052785005177577650,"Sekarang lagi pada ribut soal Chromebook dan Nadiem.
Gw ngerti, gw juga ikuti kasusnya. Tapi kali ini gw mau ngajak kalian flashback ke masa lalu bentar, ada satu nama yang jarang disebut kalau lagi bahas dunia pendidikan Indonesia, padahal tangannya menyentuh hampir semua aspek pendidikan yang kita jalani hari ini.

Namanya Daoed Joesoef. Menteri Pendidikan 1978 sampai 1983. Cuma lima tahun menjabat, tapi dampaknya masih lo rasakan sampai sekarang. 
Gw jelasin satu per satu.",Fri May 08 16:17:38 +0000 2026,https://pbs.twimg.com/profile_images/2009564909680672768/gr1Sf03h_normal.jpg,7,2,9,0,536
2.05E+18,https://x.com/forest_rai53375/status/2052781671704117321,"@subnet_nol @madaarya Ya di jakarta dan Jawa emang outdated? Anak ente jelas lahir dalam keadaan privilese. Daerah 3T ga begitu. Ada sekolahan aja udah untung 

Nadiem dan ibam mana mikir soal daerah 3T. Mereka melakukan pengadaan Chromebook buat daerah 3T sedangkan listrik internet aja susah.",Fri May 08 16:04:24 +0000 2026,https://pbs.twimg.com/profile_images/1820036104550051840/4zEYaiEE_normal.jpg,0,0,3,0,76
2.05E+18,https://x.com/kokamugithu/status/2052777423943692750,"@RagnarYOLOson @michhhhhhh2611 @zanatul_91 buat apa ahok belain nadiem, krn nadiem kyk jomok? Pls.

Ributin chromebook sampe kutip2. And then you.",Fri May 08 15:47:31 +0000 2026,https://pbs.twimg.com/profile_images/1567398123810746369/EgssOcaT_normal.jpg,0,1,0,0,32
2.05E+18,https://x.com/callmetsuga/status/2052773300800294934,"@damarbowo Gak tau berita ini bener atau gak. Saking bingung dan gk bs bedain lagi mana org baik sm jahat. 

Nadiem dan Jurist Tan Buat Grup WA Sebelum Jadi Menteri, Bahas Chromebook? https://t.co/BbDXIhfMpN",Fri May 08 15:31:08 +0000 2026,https://pbs.twimg.com/profile_images/2023277646067724288/3fAenEQ5_normal.jpg,0,0,2,0,338
2.05E+18,https://x.com/callmetsuga/status/2052765867814138228,"@ghozyulhaq Ganti Chromebook jd Laptop Windows, sy yakin debatnya tetap ada. Karena akar masalahnya bukan di device. Kalau di era Nadiem guru lebih sejahtera, pelatihan matang, dan infrastruktur internet nya siap, mungkin orang juga gak akan terlalu ribut soal laptop chromebook ð",Fri May 08 15:01:36 +0000 2026,https://pbs.twimg.com/profile_images/2023277646067724288/3fAenEQ5_normal.jpg,0,1,27,0,1623
2.05E+18,https://x.com/nurilham0071/status/2052763636947685753,"@rdmakbar @catabuabu seebnarnya harga chromebook di pasaran brp sih di tahun saat nadiem menjabat? mau laptop chromebook atau non chromebook klo gak ada mark up harga mungkin itu gk jd temuan kasus, kebanyakan harga di e catalogue kan lebih mahal drpd harga di ecommerce biasa",Fri May 08 14:52:44 +0000 2026,https://pbs.twimg.com/profile_images/1646255309109993472/ou0o_rUw_normal.jpg,0,1,0,0,112
2.05E+18,https://x.com/nurilham0071/status/2052762601445327351,@rdmakbar @catabuabu chromebook ini pengadaan barang lewat e catalogue spt pengadaan barang2 pem lainnya kan? siapa yg menentukan harganya di e catalogue? apakah harganya sesuai pasar atau lebih mahal? apakah nadiem dan co tau harga di e-catalogue lebih mahal?,Fri May 08 14:48:37 +0000 2026,https://pbs.twimg.com/profile_images/1646255309109993472/ou0o_rUw_normal.jpg,0,1,0,0,140
2.05E+18,https://x.com/nurilham0071/status/2052761644145782970,"@rdmakbar @catabuabu yg pro : nadiem dan konsultannya punya misi mulia ingin memajukan pendidikan lewat digitalisasi pendidikan

yg kontra : chromebook gak mendukung krn hrs online dan terhubung internet, daerah yg fasilitas internetnya blm proper gak bs makai chromebook",Fri May 08 14:44:49 +0000 2026,https://pbs.twimg.com/profile_images/1646255309109993472/ou0o_rUw_normal.jpg,0,1,0,0,134
2.05E+18,https://x.com/s_rokurouta/status/2052760100335706494,"Terserah deh pada mau debatin.
Intinya:
- Nadiem korupsi chromebook
- Nadiem MERUSAK kurikulum dan pendidikan siswa sekolah dasar.
Alasan? Banyak.
- Zonasi
- Hapus UN
- ANBK
- Hapus sistem tinggal kelas
- Mapel IPAS 
- Lanjutin k13 dan buat Kumer
- Shadow team
- Siplah",Fri May 08 14:38:41 +0000 2026,https://pbs.twimg.com/profile_images/2022673431544893442/31HJti42_normal.jpg,1,0,0,0,81
2.05E+18,https://x.com/s_rokurouta/status/2052759980848329108,"@rdmakbar Terserah deh pada mau debatin.
Intinya:
- Nadiem korupsi chromebook
- Nadiem MERUSAK kurikulum dan pendidikan siswa sekolah dasar.
Alasan? Banyak.
- Zonasi
- Hapus UN
- ANBK
- Hapus sistem tinggal kelas
- Mapel IPAS 
- Lanjutin k13 dan buat Kumer
- Shadow team
- Siplah",Fri May 08 14:38:12 +0000 2026,https://pbs.twimg.com/profile_images/2022673431544893442/31HJti42_normal.jpg,0,0,2,0,158
2.05E+18,https://x.com/ruhulanakgaul/status/2052752390630367534,"Aksi korporasi Gojek 809 M dituduh korupsi? Nggak masuk akal! Polanya sama kayak kasus Tom Lembong: konsep diputar balik demi narasi. Gak ada aliran dana ke Nadiem, tapi digoreng bareng isu Chromebook. Semrawut &amp; konyol banget cara mainnya! ð© https://t.co/7FXsV8vprg",Fri May 08 14:08:02 +0000 2026,https://pbs.twimg.com/profile_images/1962838474429714432/556PSMMS_normal.jpg,1,1,2,0,170
2.05E+18,https://x.com/aanwar_sanusi/status/2052750338374222214,"Saya dan mas @zanatul_91 sama2 guru dan sama2 dari Pandeglang. Saya sepakat dengannya terkait kesejahteraan guru. Namun terkait korupsi Chromebook saya tidak sepakat. FYI, mas Iman memang terkenal sebagai pengkritisi Nadiem Makarim sejak diangkat jadi menteri.",Fri May 08 13:59:53 +0000 2026,https://pbs.twimg.com/profile_images/1240808155920994305/ulE0WBJ7_normal.jpg,1,1,0,0,308
2.05E+18,https://x.com/frans070707/status/2052744005390401698,"@komentator_bola @rdmakbar imho Nadiem sudah berusaha melaksanakan program digitalisasi 
dengan profesional 

Nadiem minta di audit BPKP &amp; dikawal Jaksa proses Chromebook

kayak begini niat korupsi?",Fri May 08 13:34:43 +0000 2026,https://pbs.twimg.com/profile_images/1862456090715107328/oS9HUVgO_normal.jpg,0,1,1,0,89
2.05E+18,https://x.com/rodrygoazzar/status/2052741893373743391,"@Noiir_098 @itsurboihyl Terus lu ngikutin kasusnya ngga sih sebenernya? Bahkan jaksa juga dakwaannya bukan masalah 3T ini lagi lho, karena emang faktanya chromebook era nadiem bukan buat 3T, karena secara kajian belum memadai, tapi visi akhirnya tentu seluruh indonesia, tapi programnya harus jalan dulu",Fri May 08 13:26:20 +0000 2026,https://pbs.twimg.com/profile_images/1439953024697262081/dX-kyGMo_normal.jpg,0,1,0,0,60
2.05E+18,https://x.com/ariefrasyad/status/2052741878265901430,"Kesaksian Prof. Romli bikin JPU skakmat! Beliau tegas bilang konflik kepentingan bukan pidana, bahkan pengunjung tertawa pas beliau nanya kenapa korporasi nggak didakwa. Prof. Romli juga ngingetin kalo audit BPKP nggak sah tanpa deklarasi BPK. Terkait Nadiem, pelepasan jabatan justru bukti integritas dan niat baik. Intinya, menteri nggak harus nanggung kesalahan dirjen, apalagi semua langkah udah transparan dan minta pendampingan hukum.
#NadiemMakarim #SidangNadiem #Keadilan #Chromebook",Fri May 08 13:26:16 +0000 2026,https://pbs.twimg.com/profile_images/1259967383000592384/05WR9p_y_normal.jpg,7,0,8,0,10146
2.05E+18,https://x.com/huftbosan/status/2052741131675562192,"Infrastruktur belum memadai -&gt; kajian kebijakan jelas bilang chromebook ga guna -&gt; nadiem tetep maksa chromebook -&gt; yang jualan sepupunya sendiri -&gt; â¨korupsiâ¨

Tapi ya mau dijelasin gimana juga KawanNadiem mana pahamð",Fri May 08 13:23:18 +0000 2026,https://pbs.twimg.com/profile_images/1962811919955623936/7NzEhTLx_normal.jpg,5,0,8,0,491
2.05E+18,https://x.com/sikasep45/status/2052731372951998792,"@rdmakbar Bang kaga malu lu nge twit bego kek gini? Jadi menurut lu, gaji guru rendah tak apa2, yg penting ada inovasi pendidikan gitu? Terus duit chromebook triliunan itu jadi apa sekarang? Kurikulum inovasi Nadiem bikin murid2 tambah pinter atau tambah bego?",Fri May 08 12:44:31 +0000 2026,https://pbs.twimg.com/profile_images/2015697050801725440/qmg8pcIp_normal.jpg,1,4,2,0,974
2.05E+18,https://x.com/rodrygoazzar/status/2052698820975509930,"@_moroboshidai @itsurboihyl Ketahuan ga ngikutin persidangannya tapi asal komen ajað. Tujuan akhirnya emang digitalisasi menyasar semua, tapi khusus chromebook zaman nadiem cuma menyasar kawasan yg udah ada listrik internet memadai. Ada kok di internet juklak pengadaannya cari aja.",Fri May 08 10:35:10 +0000 2026,https://pbs.twimg.com/profile_images/1439953024697262081/dX-kyGMo_normal.jpg,0,1,0,0,137
2.05E+18,https://x.com/doelpaten/status/2052681574144221214,"@NenkMonica Sy semakin yakin  terjadi korupsi di pengadaan Chromebook, dgn bermunculannya akun2 yg bikin opini berjemaah membela Nadiem di medsos2...",Fri May 08 09:26:38 +0000 2026,https://pbs.twimg.com/profile_images/1734501177587572736/5kVTt28s_normal.jpg,0,0,0,0,153
2.05E+18,https://x.com/WalterWisnu/status/2052663735840628965,"@arisaja @rayestu Isi podcastnya emang kygt, korupsi susah dibuktiin karna ga ada aliran ke nadiem, blgny memperkaya google karna lock spec ke chromebook. Tp logika yang sama kalo lock spec windows berarti memperkaya microsoft.",Fri May 08 08:15:45 +0000 2026,https://pbs.twimg.com/profile_images/2021843887510466560/7--aNtcS_normal.jpg,0,1,0,0,500
2.05E+18,https://x.com/narkosun/status/2052659105287049225,"Sidang kasus Chromebook Nadiem Makarim menghadirkan Prof. Romli Atmasasmita sebagai saksi ahli. 

JPU bertanya dengan asumsi ada kickback google ke gojek berupa investasi. 

Prof. Romli bertanya balik kenapa gojek sebagai korporasi gak didakwa? Jaksa kena mental dan pengunjung pun tertawa. ð",Fri May 08 07:57:21 +0000 2026,https://pbs.twimg.com/profile_images/1362221852047761414/Sf0hAG6i_normal.jpg,19,2,55,0,6562
2.05E+18,https://x.com/kafiradikalis/status/2052655830898729077,"...BREAKING NEWS!

Bukti bahwa debat di X bisa bikin lawan debat jd paham.

Pembela Nadiem+Ibam yg debat gw kasus chromebook sejak semalam akhirnya sadar

Dan ini bukan karna gw arahin convo.

Juatru dia sendiri yg menemukan mens rea-nya Ibam di mana.

Hahahahahahahahahaha (``,)",Fri May 08 07:44:21 +0000 2026,https://pbs.twimg.com/profile_images/1776425429236350976/gNNXofoz_normal.jpg,10,4,45,2,7646
2.05E+18,https://x.com/PartimeBztrd/status/2052644501253230905,"@zanatul_91 @jaksapedia serius nanya, kalo concernnya dari miss nya di pengadaan ini ketika covid, tp kegiatan belajar mengajar saat itu online.

Ya memang yg di daerah terugikan terkait internet.

Jadi sebenernya salah ambil kebijakan atau memang chromebook ""dipaksakan jd projek"" kesalahan Nadiem ini?",Fri May 08 06:59:20 +0000 2026,https://pbs.twimg.com/profile_images/2042549380541222912/X6LuuG8M_normal.jpg,0,0,0,0,428
2.05E+18,https://x.com/taufiqR80/status/2052642624029577570,"@kafiradikalis @ghozyulhaq @zanatul_91 Ya lebih milih Laptop sih, gak usah banyak argumen. 
Chromebook yg dibagi zaman Nadiem itu spek nya gak ok, lemot. 
Saya gak tau apakah ada manipulasi Spek atau tidak, yg jelas barangnya gak bagus. Justru zaman Prabowo ini dikasih bantuan IFP lebih berguna dan bermanfaat",Fri May 08 06:51:52 +0000 2026,https://pbs.twimg.com/profile_images/1416257176058793986/r1zq40RZ_normal.jpg,0,1,1,0,241
2.05E+18,https://x.com/yamazakura81/status/2052641688200597941,"otw nonton ini karena butuh sudut pandang yg beda dri kasus korupsi chromebook

timelineku banyakan isinya ngebela mas ibam dan nadiem, aku butuh pndpt counter selain akun jaksa supaya gk bias kalo liatÂ² literatur yang bahas kasus ini

please give me more akunÂ² counter kyk gini, X!",Fri May 08 06:48:09 +0000 2026,https://pbs.twimg.com/profile_images/1867967624522706944/Hoizr_Dy_normal.jpg,0,0,0,0,18
2.05E+18,https://x.com/ekowboy2/status/2052637036474138977,"Guru ini bongkar kebusukan Nadiem & Ibam..

Kajian resmi tidak merekomendasikan Chromebook hanya menyebut Windows, Linux dll

Demi menangkan tender Chromebook, pengadaan diperbanyak kabel LAN, router, switch dst hingga nilainya membengkak jadi Rp10jt/unit

Ngeri uang negara jadi bancakan proyek!!",Fri May 08 06:29:40 +0000 2026,https://pbs.twimg.com/profile_images/1006842064942690304/yUDorb4G_normal.jpg,52,36,116,6,34999
